#            band          E0[eV]         EHF[eV]         Eqp[eV]      Eqp-E0[eV]      Sc_Eqp[eV]       Width[eV]
     0.1000000000E+01   -0.3885750545E+01   -0.1338661642E+02   -0.5746822395E+01   -0.1861071850E+01    0.7613813164E+01    0.6161959691E+00
     0.2000000000E+01    0.6610158253E+01    0.9606051072E+00    0.4961502595E+01   -0.1648655658E+01    0.3961848875E+01    0.1449292014E+00
     0.3000000000E+01    0.8396475263E+01    0.3787308523E+01    0.6916373587E+01   -0.1480101676E+01    0.3127205001E+01    0.7118210271E-02
     0.4000000000E+01    0.8396475263E+01    0.3787307189E+01    0.6916374763E+01   -0.1480100500E+01    0.3127207514E+01    0.7118209264E-02
     0.5000000000E+01    0.1811537310E+02    0.2380946230E+02    0.1843981296E+02    0.3244398587E+00   -0.5369650609E+01   -0.2968445804E-02
     0.6000000000E+01    0.2175528916E+02    0.2816598881E+02    0.2220124181E+02    0.4459526451E+00   -0.5964761553E+01   -0.4543420551E-02
     0.7000000000E+01    0.2823964939E+02    0.3736296593E+02    0.2931781222E+02    0.1078162829E+01   -0.8073216728E+01   -0.1976187814E+00
     0.8000000000E+01    0.2823964942E+02    0.3736299555E+02    0.2931782218E+02    0.1078172761E+01   -0.8073236325E+01   -0.1976188621E+00
