#            band          E0[eV]         EHF[eV]         Eqp[eV]      Eqp-E0[eV]      Sc_Eqp[eV]       Width[eV]
     0.1000000000E+01   -0.3842148147E+00   -0.8847641301E+01   -0.2746626143E+01   -0.2362411328E+01    0.6061409365E+01    0.7668974285E+00
     0.2000000000E+01    0.2758116742E+01   -0.4386230699E+01    0.8636495803E+00   -0.1894467162E+01    0.5253819560E+01    0.1219577902E+00
     0.3000000000E+01    0.4226249075E+01   -0.1439091318E+01    0.2661667597E+01   -0.1564581478E+01    0.4115785253E+01    0.6444443767E-01
     0.4000000000E+01    0.9040121276E+01    0.4601817095E+01    0.7572889086E+01   -0.1467232190E+01    0.2969191574E+01    0.8061480400E-02
     0.5000000000E+01    0.2034106131E+02    0.2654292347E+02    0.2079015445E+02    0.4490931432E+00   -0.5752775776E+01   -0.3821178621E-02
     0.6000000000E+01    0.2706822045E+02    0.3603076381E+02    0.2814962297E+02    0.1081402523E+01   -0.7891026045E+01   -0.3440087843E-01
     0.7000000000E+01    0.2774208498E+02    0.3652934763E+02    0.2865543122E+02    0.9133462430E+00   -0.7832098640E+01   -0.1029711847E+00
     0.8000000000E+01    0.2930945302E+02    0.3866980502E+02    0.3019506644E+02    0.8856134163E+00   -0.8487609846E+01   -0.1103355780E+00
