#            band          E0[eV]         EHF[eV]         Eqp[eV]      Eqp-E0[eV]      Sc_Eqp[eV]       Width[eV]
     0.1000000000E+01   -0.7984830701E+01   -0.1875516251E+02   -0.1012872721E+02   -0.2143896508E+01    0.8693427853E+01    0.8334653631E+00
     0.2000000000E+01    0.1386525348E+02    0.1103626902E+02    0.1275418490E+02   -0.1111068578E+01    0.1717976386E+01    0.3021965881E-02
     0.3000000000E+01    0.1386525348E+02    0.1103626967E+02    0.1275418943E+02   -0.1111064050E+01    0.1717980265E+01    0.3021964135E-02
     0.4000000000E+01    0.1386525348E+02    0.1103626998E+02    0.1275418668E+02   -0.1111066797E+01    0.1717977210E+01    0.3021964387E-02
     0.5000000000E+01    0.1953829272E+02    0.2602319625E+02    0.2031198491E+02    0.7736921922E+00   -0.5710947303E+01   -0.3435192608E-02
     0.6000000000E+01    0.1953829272E+02    0.2602319578E+02    0.2031198845E+02    0.7736957313E+00   -0.5710943292E+01   -0.3435192121E-02
     0.7000000000E+01    0.1953829272E+02    0.2602319377E+02    0.2031198369E+02    0.7736909717E+00   -0.5710946041E+01   -0.3435192257E-02
     0.8000000000E+01    0.2787167993E+02    0.3636067086E+02    0.2803227158E+02    0.1605916566E+00   -0.8328371967E+01   -0.1446206305E-01
