 iks ibn en[eV] re[meV] im[meV]
   1   1   -0.2600038980E+02   -0.1129026126E+03    0.1103320659E+01
   1   2   -0.3620124146E+01   -0.8844025574E+03    0.4870278575E+02
   1   3   -0.3620123616E+01   -0.8844027566E+03    0.4870261167E+02
   1   4   -0.3620123896E+01   -0.8844026549E+03    0.4870271071E+02
   1   5    0.4331046814E+01   -0.1421138546E+04    0.1058269289E+03
   1   6    0.4331046934E+01   -0.1421138663E+04    0.1058270019E+03
   1   7    0.4331046894E+01   -0.1421138664E+04    0.1058269801E+03
   1   8    0.1179742229E+02   -0.2248291380E+03    0.1297632341E+04
   2   1   -0.2400235067E+02   -0.9219587240E+02    0.7254462393E+02
   2   2   -0.1047166751E+02   -0.4603821911E+03    0.1185090875E+03
   2   3   -0.5417235056E+01   -0.6323268638E+03    0.1768775493E+03
   2   4   -0.5417235566E+01   -0.6323264686E+03    0.1768784453E+03
   2   5    0.6593831214E+01   -0.1909194991E+04    0.5014969919E+03
   2   6    0.6593831314E+01   -0.1909195304E+04    0.5014975680E+03
   2   7    0.6771213644E+01   -0.6018776320E+03    0.9364775585E+03
   2   8    0.1321928373E+02   -0.6761967465E+03    0.1293206845E+03
   3   1   -0.1962497157E+02   -0.3641611038E+03    0.2326734294E+03
   3   2   -0.1732590881E+02   -0.4111135829E+03    0.2103442899E+02
   3   3   -0.6555072981E+01   -0.7508061627E+03    0.9800905416E+02
   3   4   -0.6555073780E+01   -0.7508057059E+03    0.9800965337E+02
   3   5    0.7290793134E+01   -0.1008653328E+04    0.2275221881E+03
   3   6    0.7290792614E+01   -0.1008652635E+04    0.2275216566E+03
   3   7    0.7402725584E+01   -0.2756067183E+03    0.2965219073E+03
   3   8    0.1429729010E+02   -0.9043207771E+03    0.4749201379E+02
   4   1   -0.2312151132E+02   -0.1008127763E+03    0.5174034910E+02
   4   2   -0.8377576242E+01   -0.5402229927E+03    0.1029073643E+03
   4   3   -0.7894737517E+01   -0.7048122303E+03    0.8482625829E+02
   4   4   -0.7894737570E+01   -0.7048121855E+03    0.8482628825E+02
   4   5    0.2975724674E+01   -0.8645633149E+03    0.9001021546E+02
   4   6    0.8833484774E+01   -0.6410618031E+03    0.1796712784E+03
   4   7    0.1045277118E+02   -0.1305575291E+04    0.4171496048E+03
   4   8    0.1045277106E+02   -0.1305575060E+04    0.4171496634E+03
   5   1   -0.1939772149E+02    0.1623481800E+02    0.1905654646E+03
   5   2   -0.1465717794E+02   -0.2741960519E+03    0.1289746994E+03
   5   3   -0.1062199048E+02   -0.4909386610E+03    0.2830948574E+03
   5   4   -0.8709521074E+01   -0.7413278756E+03    0.1697020568E+03
   5   5    0.4625013654E+01   -0.8252980204E+03    0.3044594084E+03
   5   6    0.1012698074E+02   -0.1210291086E+04    0.3414482408E+03
   5   7    0.1166495153E+02   -0.1723876789E+04    0.5348095848E+03
   5   8    0.1201480375E+02   -0.9135781959E+03    0.6648522595E+03
   6   1   -0.2104714952E+02   -0.1111763120E+03    0.9710648451E+02
   6   2   -0.1263147953E+02   -0.4804733854E+03    0.9983742501E+02
   6   3   -0.1150791217E+02   -0.5801102188E+03    0.6674126962E+02
   6   4   -0.6765144986E+01   -0.8450902746E+03    0.2467019118E+03
   6   5    0.6590794344E+01   -0.1359719061E+04    0.4311666608E+03
   6   6    0.8913465324E+01   -0.1762947634E+04    0.4747674252E+03
   6   7    0.1107949333E+02   -0.1486365391E+04    0.3781053903E+03
   6   8    0.1255382088E+02   -0.5173844180E+03    0.2338430299E+03
   7   1   -0.1678203078E+02   -0.2898094798E+03    0.4185956095E+02
   7   2   -0.1678203044E+02   -0.2898096079E+03    0.4185944943E+02
   7   3   -0.1019234965E+02   -0.7042710135E+03    0.3313968035E+02
   7   4   -0.1019234973E+02   -0.7042709850E+03    0.3313969360E+02
   7   5    0.3181838134E+01   -0.2967411129E+03    0.1763810239E+03
   7   6    0.3181838434E+01   -0.2967410503E+03    0.1763807461E+03
   7   7    0.1559247537E+02   -0.1861444155E+04    0.7850228906E+02
   7   8    0.1559247509E+02   -0.1861444100E+04    0.7850212354E+02
   8   1   -0.1593372726E+02   -0.2242873770E+03    0.8789705403E+02
   8   2   -0.1593372652E+02   -0.2242876494E+03    0.8789646997E+02
   8   3   -0.1220539957E+02   -0.5953533478E+03    0.6043526251E+02
   8   4   -0.1220539931E+02   -0.5953532410E+03    0.6043516303E+02
   8   5    0.9264604974E+01   -0.8775822687E+03    0.2569519348E+03
   8   6    0.9264605224E+01   -0.8775827188E+03    0.2569520598E+03
   8   7    0.1111937694E+02   -0.1438285478E+04    0.5637876985E+03
   8   8    0.1111937660E+02   -0.1438285256E+04    0.5637855772E+03
