#            band          E0[eV]         EHF[eV]         Eqp[eV]      Eqp-E0[eV]      Sc_Eqp[eV]       Width[eV]      LinEqp[eV]
     0.1000000000E+01   -0.8166141029E+01   -0.1897778713E+02   -0.1018039420E+02   -0.2014253173E+01    0.8767439102E+01    0.1702663260E+01   -0.4567206216E+01
     0.2000000000E+01    0.1310567687E+02    0.1063141554E+02    0.1193440573E+02   -0.1171271141E+01    0.1303025406E+01    0.2516372869E-02    0.1192956152E+02
     0.3000000000E+01    0.1310567687E+02    0.1063141554E+02    0.1193440586E+02   -0.1171271011E+01    0.1303025536E+01    0.2516373194E-02    0.1192956152E+02
     0.4000000000E+01    0.1310567687E+02    0.1063141554E+02    0.1193440576E+02   -0.1171271114E+01    0.1303025433E+01    0.2516372855E-02    0.1192956152E+02
     0.5000000000E+01    0.1866814135E+02    0.2490072134E+02    0.1944852322E+02    0.7803818763E+00   -0.5452221535E+01   -0.3409151338E-02    0.1945155194E+02
     0.6000000000E+01    0.1866814135E+02    0.2490072134E+02    0.1944852311E+02    0.7803817653E+00   -0.5452221646E+01   -0.3409151175E-02    0.1945155194E+02
     0.7000000000E+01    0.1866814135E+02    0.2490072134E+02    0.1944852314E+02    0.7803817928E+00   -0.5452221619E+01   -0.3409151237E-02    0.1945155194E+02
     0.8000000000E+01    0.2613401199E+02    0.3445399118E+02    0.2644667389E+02    0.3126618966E+00   -0.8007263959E+01   -0.1254509994E-01    0.2644617917E+02
