#            band          E0[eV]         EHF[eV]         Eqp[eV]      Eqp-E0[eV]      Sc_Eqp[eV]       Width[eV]
     0.1000000000E+01   -0.3625586901E+01   -0.1313779892E+02   -0.5415303579E+01   -0.1789716678E+01    0.7689068683E+01    0.1002841125E+01
     0.2000000000E+01    0.2216630084E+01   -0.4793002064E+01    0.4843476360E+00   -0.1732282448E+01    0.5276271063E+01    0.1651049585E+00
     0.3000000000E+01    0.1115738476E+02    0.7704215842E+01    0.9794790534E+01   -0.1362594225E+01    0.2090638857E+01    0.4517933707E-02
     0.4000000000E+01    0.1115738476E+02    0.7704217593E+01    0.9794791772E+01   -0.1362592988E+01    0.2090638343E+01    0.4517934064E-02
     0.5000000000E+01    0.2242526549E+02    0.2949486916E+02    0.2336525150E+02    0.9399860178E+00   -0.6129562059E+01   -0.5131555692E-02
     0.6000000000E+01    0.2242526549E+02    0.2949485811E+02    0.2336524783E+02    0.9399823391E+00   -0.6129554685E+01   -0.5131552300E-02
     0.7000000000E+01    0.2302298331E+02    0.2973938792E+02    0.2342888092E+02    0.4058976159E+00   -0.6310524218E+01   -0.4956925547E-02
     0.8000000000E+01    0.2971986674E+02    0.3860340086E+02    0.3048196428E+02    0.7620975383E+00   -0.8121317099E+01   -0.6487105972E-01
