#            band          E0[eV]         EHF[eV]         Eqp[eV]      Eqp-E0[eV]      Sc_Eqp[eV]       Width[eV]
     0.1000000000E+01   -0.3942174733E+01   -0.1353755253E+02   -0.5727124837E+01   -0.1784950104E+01    0.7800080465E+01    0.8877506110E+00
     0.2000000000E+01    0.4904685579E+01   -0.1154230846E+01    0.3150986269E+01   -0.1753699310E+01    0.4305282356E+01    0.4715578107E-01
     0.3000000000E+01    0.9064644244E+01    0.4713291549E+01    0.7459059362E+01   -0.1605584881E+01    0.2746276252E+01    0.6492155876E-02
     0.4000000000E+01    0.9329656816E+01    0.5260439555E+01    0.7868122365E+01   -0.1461534450E+01    0.2608001097E+01    0.5836010506E-02
     0.5000000000E+01    0.2008675263E+02    0.2620144653E+02    0.2069638562E+02    0.6096329921E+00   -0.5505071774E+01   -0.3121750037E-02
     0.6000000000E+01    0.2533044573E+02    0.3258761649E+02    0.2600454235E+02    0.6740966207E+00   -0.6583037421E+01   -0.8490941694E-02
     0.7000000000E+01    0.2589787598E+02    0.3421782959E+02    0.2697801502E+02    0.1080139047E+01   -0.7241212429E+01   -0.2826010584E-01
     0.8000000000E+01    0.2607665117E+02    0.3425016769E+02    0.2692740489E+02    0.8507537249E+00   -0.7324287942E+01   -0.2923650095E-01
