#            band          E0[eV]         EHF[eV]         Eqp[eV]      Eqp-E0[eV]      Sc_Eqp[eV]       Width[eV]
     0.1000000000E+01   -0.5023926869E+01   -0.1497851088E+02   -0.6943231045E+01   -0.1919304176E+01    0.8040976592E+01    0.1109573102E+01
     0.2000000000E+01    0.6769188460E+01    0.1308265497E+01    0.4989563449E+01   -0.1779625011E+01    0.3698505762E+01    0.4282881962E-01
     0.3000000000E+01    0.7699327895E+01    0.3136762125E+01    0.6124599243E+01   -0.1574728652E+01    0.2987834600E+01    0.1605254147E-01
     0.4000000000E+01    0.1181629865E+02    0.8585968697E+01    0.1045396648E+02   -0.1362332170E+01    0.1868077194E+01    0.3890668156E-02
     0.5000000000E+01    0.2250968896E+02    0.2994951578E+02    0.2355891379E+02    0.1049224835E+01   -0.6390764822E+01   -0.5700185121E-02
     0.6000000000E+01    0.2265389517E+02    0.2957344491E+02    0.2341367887E+02    0.7597836985E+00   -0.6159776616E+01   -0.5048450180E-02
     0.7000000000E+01    0.2461500472E+02    0.3198712406E+02    0.2539970053E+02    0.7846958078E+00   -0.6587491097E+01   -0.7798786943E-02
     0.8000000000E+01    0.2794863215E+02    0.3645381973E+02    0.2860078644E+02    0.6521542864E+00   -0.7854003898E+01   -0.3216411499E-01
