#            band          E0[eV]         EHF[eV]         Eqp[eV]      Eqp-E0[eV]      Sc_Eqp[eV]       Width[eV]
     0.1000000000E+01   -0.6861742608E+01   -0.1742387494E+02   -0.8738868667E+01   -0.1877126059E+01    0.8696464826E+01    0.1415398617E+01
     0.2000000000E+01    0.8880566564E+01    0.4565800391E+01    0.7297374693E+01   -0.1583191871E+01    0.2730531013E+01    0.7669283112E-02
     0.3000000000E+01    0.1249460503E+02    0.9657781057E+01    0.1123349492E+02   -0.1261110103E+01    0.1575763491E+01    0.3082941197E-02
     0.4000000000E+01    0.1249460503E+02    0.9657781903E+01    0.1123349430E+02   -0.1261110728E+01    0.1575762020E+01    0.3082941410E-02
     0.5000000000E+01    0.2130316277E+02    0.2806029144E+02    0.2221059680E+02    0.9074340279E+00   -0.5849757489E+01   -0.3950192842E-02
     0.6000000000E+01    0.2130316278E+02    0.2806029413E+02    0.2221059810E+02    0.9074353228E+00   -0.5849758886E+01   -0.3950193592E-02
     0.7000000000E+01    0.2183963856E+02    0.2836654647E+02    0.2246786736E+02    0.6282287981E+00   -0.5898700814E+01   -0.3941879850E-02
     0.8000000000E+01    0.2862914841E+02    0.3743500722E+02    0.2919574645E+02    0.5665980426E+00   -0.8236361766E+01   -0.5472074116E-01
