#            band          E0[eV]         EHF[eV]         Eqp[eV]      Eqp-E0[eV]      Sc_Eqp[eV]       Width[eV]      LinEqp[eV]
     0.1000000000E+01   -0.6491742909E+01   -0.1669338007E+02   -0.8204457446E+01   -0.1712714537E+01    0.8552460188E+01    0.1192574432E+01   -0.7999039074E+01
     0.2000000000E+01    0.6535311366E+01    0.1579610243E+01    0.4850685906E+01   -0.1684625460E+01    0.3272566202E+01    0.2124016897E-01    0.4880208927E+01
     0.3000000000E+01    0.1132399084E+02    0.8299652001E+01    0.1006771334E+02   -0.1256277500E+01    0.1768123939E+01    0.4352475080E-02    0.1006209345E+02
     0.4000000000E+01    0.1132399084E+02    0.8299652001E+01    0.1006771338E+02   -0.1256277454E+01    0.1768123986E+01    0.4352475903E-02    0.1006209345E+02
     0.5000000000E+01    0.2074956343E+02    0.2768262955E+02    0.2163969546E+02    0.8901320325E+00   -0.6043024459E+01   -0.5130539405E-02    0.2164486797E+02
     0.6000000000E+01    0.2074956343E+02    0.2768262955E+02    0.2163969503E+02    0.8901315992E+00   -0.6043024893E+01   -0.5130541559E-02    0.2164486797E+02
     0.7000000000E+01    0.2103450885E+02    0.2757481694E+02    0.2151213515E+02    0.4776263025E+00   -0.6062712344E+01   -0.4856276213E-02    0.2151410676E+02
     0.8000000000E+01    0.2738165653E+02    0.3619250524E+02    0.2800852110E+02    0.6268645687E+00   -0.8178942250E+01   -0.6382446295E-01    0.2810801961E+02
