   1,   1, 0.816509281817727803E-04, 0.000000000000000000E+00
   1,   2, 0.000000000000000000E+00, 0.533720279499978272E-05
   1,   3, 0.114082577591074371E-04, 0.000000000000000000E+00
   1,   4,-0.349660378863648864E-04, 0.000000000000000000E+00
   1,   5,-0.253536777345890281E-20,-0.695736584213374317E-05
   1,   6, 0.516589616190226363E-05, 0.000000000000000000E+00
   2,   1, 0.000000000000000000E+00,-0.533720279499978272E-05
   2,   2, 0.836803880754080973E-04, 0.000000000000000000E+00
   2,   3, 0.000000000000000000E+00,-0.533720279499978272E-05
   2,   4, 0.253536777345890281E-20,-0.695736272706056844E-05
   2,   5,-0.366321985232698829E-04, 0.000000000000000000E+00
   2,   6, 0.253536777345890281E-20,-0.695736272706056844E-05
   3,   1, 0.114082577591074371E-04, 0.000000000000000000E+00
   3,   2, 0.101414710938356112E-19, 0.533720279499978272E-05
   3,   3, 0.816509281817727668E-04, 0.000000000000000000E+00
   3,   4, 0.516589616190226363E-05, 0.000000000000000000E+00
   3,   5, 0.253536777345890281E-20,-0.695736584213374317E-05
   3,   6,-0.349660378863648932E-04, 0.000000000000000000E+00
   4,   1,-0.349660378863648864E-04, 0.000000000000000000E+00
   4,   2, 0.000000000000000000E+00, 0.695736272706056844E-05
   4,   3, 0.516589616190224923E-05, 0.000000000000000000E+00
   4,   4, 0.816509550591969896E-04, 0.000000000000000000E+00
   4,   5, 0.000000000000000000E+00,-0.533718739027646362E-05
   4,   6, 0.114082303679814537E-04, 0.000000000000000000E+00
   5,   1, 0.000000000000000000E+00, 0.695736584213374317E-05
   5,   2,-0.366321985232698829E-04, 0.000000000000000000E+00
   5,   3, 0.000000000000000000E+00, 0.695736584213374317E-05
   5,   4, 0.000000000000000000E+00, 0.533718739027646362E-05
   5,   5, 0.836804536534429888E-04, 0.000000000000000000E+00
   5,   6, 0.000000000000000000E+00, 0.533718739027646362E-05
   6,   1, 0.516589616190224923E-05, 0.000000000000000000E+00
   6,   2, 0.000000000000000000E+00, 0.695736272706056844E-05
   6,   3,-0.349660378863648797E-04, 0.000000000000000000E+00
   6,   4, 0.114082303679814537E-04, 0.000000000000000000E+00
   6,   5, 0.000000000000000000E+00,-0.533718739027646362E-05
   6,   6, 0.816509550591969896E-04, 0.000000000000000000E+00
