 ikr ibn iq imode EPCE[meV]
   1   1   1   1    0.0000000000E+00
   1   1   1   2    0.0000000000E+00
   1   1   1   3    0.0000000000E+00
   1   1   1   4   -0.1109476942E+02
   1   1   1   5   -0.1109476993E+02
   1   1   1   6   -0.1109476951E+02
   1   1   2   1   -0.2296951566E+02
   1   1   2   2   -0.2296952065E+02
   1   1   2   3   -0.8147705696E+02
   1   1   2   4   -0.1273791161E+02
   1   1   2   5   -0.1273791453E+02
   1   1   2   6   -0.1745993499E+02
   1   1   3   1   -0.1427074710E+02
   1   1   3   2   -0.1427072182E+02
   1   1   3   3   -0.4214749930E+02
   1   1   3   4   -0.1499680872E+02
   1   1   3   5   -0.1499680928E+02
   1   1   3   6   -0.1940004809E+02
   1   1   4   1   -0.2296951604E+02
   1   1   4   2   -0.2296952072E+02
   1   1   4   3   -0.8147705528E+02
   1   1   4   4   -0.1273791155E+02
   1   1   4   5   -0.1273791428E+02
   1   1   4   6   -0.1745993530E+02
   1   1   5   1   -0.2296952170E+02
   1   1   5   2   -0.2296951432E+02
   1   1   5   3   -0.8147705692E+02
   1   1   5   4   -0.1273791310E+02
   1   1   5   5   -0.1273791336E+02
   1   1   5   6   -0.1745993515E+02
   1   1   6   1   -0.1973677340E+02
   1   1   6   2   -0.1973677883E+02
   1   1   6   3   -0.6461109050E+02
   1   1   6   4   -0.1376986293E+02
   1   1   6   5   -0.1376986162E+02
   1   1   6   6   -0.1284662703E+02
   1   1   7   1   -0.1201474159E+02
   1   1   7   2   -0.1551354353E+02
   1   1   7   3   -0.2934900342E+02
   1   1   7   4   -0.1740857952E+02
   1   1   7   5   -0.1979476747E+02
   1   1   7   6   -0.1691375821E+02
   1   1   8   1   -0.1220715024E+02
   1   1   8   2   -0.1774150259E+02
   1   1   8   3   -0.4101682545E+02
   1   1   8   4   -0.1563299651E+02
   1   1   8   5   -0.1198139136E+02
   1   1   8   6   -0.1848679916E+02
   1   1   9   1   -0.1427077455E+02
   1   1   9   2   -0.1427069441E+02
   1   1   9   3   -0.4214749787E+02
   1   1   9   4   -0.1499681124E+02
   1   1   9   5   -0.1499680642E+02
   1   1   9   6   -0.1940004807E+02
   1   1  10   1   -0.1201474150E+02
   1   1  10   2   -0.1551354322E+02
   1   1  10   3   -0.2934900297E+02
   1   1  10   4   -0.1740857926E+02
   1   1  10   5   -0.1979476705E+02
   1   1  10   6   -0.1691375825E+02
   1   1  11   1   -0.7840034856E+01
   1   1  11   2   -0.7840034658E+01
   1   1  11   3   -0.2263212741E+02
   1   1  11   4   -0.2263212932E+02
   1   1  11   5   -0.2312146643E+02
   1   1  11   6   -0.2312090452E+02
   1   1  12   1   -0.1201474160E+02
   1   1  12   2   -0.1551354313E+02
   1   1  12   3   -0.2934900273E+02
   1   1  12   4   -0.1740857916E+02
   1   1  12   5   -0.1979476674E+02
   1   1  12   6   -0.1691375829E+02
   1   1  13   1   -0.2296952188E+02
   1   1  13   2   -0.2296951460E+02
   1   1  13   3   -0.8147705450E+02
   1   1  13   4   -0.1273791289E+02
   1   1  13   5   -0.1273791327E+02
   1   1  13   6   -0.1745993514E+02
   1   1  14   1   -0.1220715020E+02
   1   1  14   2   -0.1774150288E+02
   1   1  14   3   -0.4101682532E+02
   1   1  14   4   -0.1563299669E+02
   1   1  14   5   -0.1198139143E+02
   1   1  14   6   -0.1848679917E+02
   1   1  15   1   -0.1201474167E+02
   1   1  15   2   -0.1551354333E+02
   1   1  15   3   -0.2934900286E+02
   1   1  15   4   -0.1740857937E+02
   1   1  15   5   -0.1979476731E+02
   1   1  15   6   -0.1691375831E+02
   1   1  16   1   -0.1973677420E+02
   1   1  16   2   -0.1973677833E+02
   1   1  16   3   -0.6461108841E+02
   1   1  16   4   -0.1376986349E+02
   1   1  16   5   -0.1376986101E+02
   1   1  16   6   -0.1284662709E+02
   1   1  17   1   -0.2296951834E+02
   1   1  17   2   -0.2296951790E+02
   1   1  17   3   -0.8147705689E+02
   1   1  17   4   -0.1273791174E+02
   1   1  17   5   -0.1273791443E+02
   1   1  17   6   -0.1745993507E+02
   1   1  18   1   -0.1973677617E+02
   1   1  18   2   -0.1973677605E+02
   1   1  18   3   -0.6461108981E+02
   1   1  18   4   -0.1376986263E+02
   1   1  18   5   -0.1376986178E+02
   1   1  18   6   -0.1284662705E+02
   1   1  19   1   -0.1201474163E+02
   1   1  19   2   -0.1551354346E+02
   1   1  19   3   -0.2934900343E+02
   1   1  19   4   -0.1740857936E+02
   1   1  19   5   -0.1979476732E+02
   1   1  19   6   -0.1691375826E+02
   1   1  20   1   -0.1220715039E+02
   1   1  20   2   -0.1774150284E+02
   1   1  20   3   -0.4101682516E+02
   1   1  20   4   -0.1563299658E+02
   1   1  20   5   -0.1198139109E+02
   1   1  20   6   -0.1848679917E+02
   1   1  21   1   -0.1973677521E+02
   1   1  21   2   -0.1973677685E+02
   1   1  21   3   -0.6461109033E+02
   1   1  21   4   -0.1376986161E+02
   1   1  21   5   -0.1376986284E+02
   1   1  21   6   -0.1284662709E+02
   1   1  22   1   -0.2296951987E+02
   1   1  22   2   -0.2296951638E+02
   1   1  22   3   -0.8147705763E+02
   1   1  22   4   -0.1273791173E+02
   1   1  22   5   -0.1273791464E+02
   1   1  22   6   -0.1745993503E+02
   1   1  23   1   -0.1220715042E+02
   1   1  23   2   -0.1774150308E+02
   1   1  23   3   -0.4101682560E+02
   1   1  23   4   -0.1563299661E+02
   1   1  23   5   -0.1198139123E+02
   1   1  23   6   -0.1848679933E+02
   1   1  24   1   -0.1201474168E+02
   1   1  24   2   -0.1551354322E+02
   1   1  24   3   -0.2934900298E+02
   1   1  24   4   -0.1740857951E+02
   1   1  24   5   -0.1979476733E+02
   1   1  24   6   -0.1691375818E+02
   1   1  25   1   -0.1201474147E+02
   1   1  25   2   -0.1551354316E+02
   1   1  25   3   -0.2934900319E+02
   1   1  25   4   -0.1740857940E+02
   1   1  25   5   -0.1979476686E+02
   1   1  25   6   -0.1691375828E+02
   1   1  26   1   -0.1220715020E+02
   1   1  26   2   -0.1774150272E+02
   1   1  26   3   -0.4101682562E+02
   1   1  26   4   -0.1563299666E+02
   1   1  26   5   -0.1198139138E+02
   1   1  26   6   -0.1848679928E+02
   1   1  27   1   -0.1201474165E+02
   1   1  27   2   -0.1551354346E+02
   1   1  27   3   -0.2934900354E+02
   1   1  27   4   -0.1740857949E+02
   1   1  27   5   -0.1979476770E+02
   1   1  27   6   -0.1691375838E+02
   1   1  28   1   -0.1012135586E+02
   1   1  28   2   -0.1012020945E+02
   1   1  28   3   -0.2012270344E+02
   1   1  28   4   -0.2012207158E+02
   1   1  28   5   -0.2235328771E+02
   1   1  28   6   -0.2235222911E+02
   1   1  29   1   -0.1220715017E+02
   1   1  29   2   -0.1774150281E+02
   1   1  29   3   -0.4101682498E+02
   1   1  29   4   -0.1563299645E+02
   1   1  29   5   -0.1198139137E+02
   1   1  29   6   -0.1848679923E+02
   1   1  30   1   -0.1201474158E+02
   1   1  30   2   -0.1551354329E+02
