   1,   1, 0.616933552111110069E-04, 0.000000000000000000E+00
   1,   2, 0.867496567964490512E-05, 0.000000000000000000E+00
   1,   3, 0.867496567964489835E-05, 0.000000000000000000E+00
   1,   4,-0.594777082926862887E-04, 0.135999924211313933E-20
   1,   5, 0.111300570090659743E-04,-0.254496508549356614E-21
   1,   6, 0.111300570090659743E-04,-0.254496508549356614E-21
   2,   1, 0.867496567964490512E-05, 0.000000000000000000E+00
   2,   2, 0.616933552111110069E-04, 0.000000000000000000E+00
   2,   3, 0.867496567964490512E-05, 0.000000000000000000E+00
   2,   4, 0.111300570090659743E-04,-0.254496508549356473E-21
   2,   5,-0.594777082926862887E-04, 0.135999924211314065E-20
   2,   6, 0.111300570090659743E-04,-0.254496508549356050E-21
   3,   1, 0.867496567964489835E-05, 0.000000000000000000E+00
   3,   2, 0.867496567964490512E-05, 0.000000000000000000E+00
   3,   3, 0.616933552111110069E-04, 0.000000000000000000E+00
   3,   4, 0.111300570090659743E-04,-0.254496508549356285E-21
   3,   5, 0.111300570090659794E-04,-0.254496508549356003E-21
   3,   6,-0.594777082926862955E-04, 0.135999924211314084E-20
   4,   1,-0.594777082926862955E-04,-0.135999924211313971E-20
   4,   2, 0.111300570090659675E-04, 0.254496508549356285E-21
   4,   3, 0.111300570090659743E-04, 0.254496508549356285E-21
   4,   4, 0.616933605558645773E-04, 0.000000000000000000E+00
   4,   5, 0.867495984257033245E-05, 0.000000000000000000E+00
   4,   6, 0.867495984257033753E-05, 0.000000000000000000E+00
   5,   1, 0.111300570090659675E-04, 0.254496508549356614E-21
   5,   2,-0.594777082926862955E-04,-0.135999924211314065E-20
   5,   3, 0.111300570090659675E-04, 0.254496508549355862E-21
   5,   4, 0.867495984257033245E-05, 0.000000000000000000E+00
   5,   5, 0.616933605558645908E-04, 0.000000000000000000E+00
   5,   6, 0.867495984257033245E-05, 0.000000000000000000E+00
   6,   1, 0.111300570090659743E-04, 0.254496508549356708E-21
   6,   2, 0.111300570090659743E-04, 0.254496508549356238E-21
   6,   3,-0.594777082926862955E-04,-0.135999924211314065E-20
   6,   4, 0.867495984257034600E-05, 0.000000000000000000E+00
   6,   5, 0.867495984257034431E-05, 0.000000000000000000E+00
   6,   6, 0.616933605558645773E-04, 0.000000000000000000E+00
