#            band          E0[eV]         EHF[eV]         Eqp[eV]      Eqp-E0[eV]      Sc_Eqp[eV]       Width[eV]      LinEqp[eV]
     0.1000000000E+01   -0.6038762348E+01   -0.1598733621E+02   -0.7890271672E+01   -0.1851509324E+01    0.8190582561E+01    0.1195894561E+01   -0.3853669970E+01
     0.2000000000E+01    0.8442411854E+01    0.3802374787E+01    0.6635918416E+01   -0.1806493438E+01    0.2831105576E+01    0.6491178792E-02    0.6590300010E+01
     0.3000000000E+01    0.8750790574E+01    0.4835919742E+01    0.7311106701E+01   -0.1439683873E+01    0.2475391588E+01    0.6029695115E-02    0.7297443033E+01
     0.4000000000E+01    0.8750790575E+01    0.4835919343E+01    0.7311106488E+01   -0.1439684087E+01    0.2475391773E+01    0.6029698784E-02    0.7297443033E+01
     0.5000000000E+01    0.1719857428E+02    0.2289529304E+02    0.1769093487E+02    0.4923605911E+00   -0.5204361099E+01   -0.2729059617E-02    0.1769183320E+02
     0.6000000000E+01    0.2290013896E+02    0.2994288899E+02    0.2351354498E+02    0.6134060162E+00   -0.6429342582E+01   -0.5609692381E-02    0.2351350058E+02
     0.7000000000E+01    0.2415250169E+02    0.3225156233E+02    0.2508149151E+02    0.9289898226E+00   -0.7173758977E+01   -0.3360050829E-01    0.2507378095E+02
     0.8000000000E+01    0.2415250169E+02    0.3225156384E+02    0.2508149191E+02    0.9289902215E+00   -0.7173760108E+01   -0.3360051871E-01    0.2507378095E+02
