#            band          E0[eV]         EHF[eV]         Eqp[eV]      Eqp-E0[eV]      Sc_Eqp[eV]       Width[eV]      LinEqp[eV]
     0.1000000000E+01   -0.2319609688E+01   -0.1109855702E+02   -0.4107326465E+01   -0.1787716777E+01    0.6922496572E+01    0.3344942263E+00   -0.4621706136E+01
     0.2000000000E+01    0.2245190525E+01   -0.4514736285E+01    0.4982458459E+00   -0.1746944679E+01    0.4987646073E+01    0.1880740978E+00   -0.5735235309E+00
     0.3000000000E+01    0.6200256191E+01    0.1162516845E+01    0.4522356591E+01   -0.1677899600E+01    0.3360764019E+01    0.1033120763E-01    0.4506494325E+01
     0.4000000000E+01    0.8008160392E+01    0.3696390080E+01    0.6489759350E+01   -0.1518401042E+01    0.2793857743E+01    0.6949468644E-02    0.6475112527E+01
     0.5000000000E+01    0.1880194741E+02    0.2491175864E+02    0.1936026065E+02    0.5583132424E+00   -0.5551510949E+01   -0.3603977585E-02    0.1936193411E+02
     0.6000000000E+01    0.2402240611E+02    0.3166250136E+02    0.2479310277E+02    0.7706966624E+00   -0.6869279798E+01   -0.5678880160E-01    0.2480430463E+02
     0.7000000000E+01    0.2536031198E+02    0.3395142969E+02    0.2632287959E+02    0.9625676137E+00   -0.7628732053E+01   -0.3185881819E-01    0.2633214650E+02
     0.8000000000E+01    0.2586531409E+02    0.3425092258E+02    0.2650213129E+02    0.6368171962E+00   -0.7747416778E+01   -0.8480338342E-01    0.2648945699E+02
