#            band          E0[eV]         EHF[eV]         Eqp[eV]      Eqp-E0[eV]      Sc_Eqp[eV]       Width[eV]      LinEqp[eV]
     0.1000000000E+01   -0.2528978259E+01   -0.1166055818E+02   -0.4713753495E+01   -0.2184775236E+01    0.6917774010E+01    0.7767883065E+00   -0.4728272276E+01
     0.2000000000E+01   -0.3659863358E+00   -0.7736179945E+01   -0.1928295848E+01   -0.1562309513E+01    0.5772478541E+01    0.1618735615E+00   -0.1501262883E+01
     0.3000000000E+01    0.1005047800E+02    0.6388108321E+01    0.8599394614E+01   -0.1451083384E+01    0.2210949593E+01    0.4854803812E-02    0.8587330687E+01
     0.4000000000E+01    0.1005047800E+02    0.6388109915E+01    0.8599395631E+01   -0.1451082367E+01    0.2210949017E+01    0.4854798722E-02    0.8587331498E+01
     0.5000000000E+01    0.2113351668E+02    0.2818307461E+02    0.2201433319E+02    0.8808165086E+00   -0.6168836383E+01   -0.5022074955E-02    0.2201900387E+02
     0.6000000000E+01    0.2113351668E+02    0.2818307970E+02    0.2201433515E+02    0.8808184699E+00   -0.6168839517E+01   -0.5022071893E-02    0.2201900711E+02
     0.7000000000E+01    0.2160426894E+02    0.2829570843E+02    0.2185362479E+02    0.2493558515E+00   -0.6442079881E+01   -0.5235258902E-02    0.2185339236E+02
     0.8000000000E+01    0.2809104669E+02    0.3703676761E+02    0.2897984887E+02    0.8888021781E+00   -0.8051517790E+01   -0.4783419784E-01    0.2936512492E+02
