#            band          E0[eV]         EHF[eV]         Eqp[eV]      Eqp-E0[eV]      Sc_Eqp[eV]       Width[eV]      LinEqp[eV]
     0.1000000000E+01   -0.3583021580E+01   -0.1292978757E+02   -0.5484561297E+01   -0.1901539718E+01    0.7387842782E+01    0.6529610743E+00   -0.5794276314E+01
     0.2000000000E+01    0.4755285876E+01   -0.1396097132E+01    0.2955415844E+01   -0.1799870032E+01    0.4350639667E+01    0.2570216138E-01    0.2327622555E+01
     0.3000000000E+01    0.5828180927E+01    0.6847293710E+00    0.4175696357E+01   -0.1652484569E+01    0.3494632392E+01    0.2528518719E-01    0.4265719578E+01
     0.4000000000E+01    0.1044722682E+02    0.6845444026E+01    0.9064671756E+01   -0.1382555069E+01    0.2219403701E+01    0.4649739210E-02    0.9054775922E+01
     0.5000000000E+01    0.2146631093E+02    0.2803892502E+02    0.2208267910E+02    0.6163681728E+00   -0.5956205536E+01   -0.4748073899E-02    0.2208534384E+02
     0.6000000000E+01    0.2353582021E+02    0.3149483238E+02    0.2460793293E+02    0.1072112714E+01   -0.6887016359E+01   -0.6784564972E-02    0.2461343002E+02
     0.7000000000E+01    0.2591881578E+02    0.3384442169E+02    0.2669814597E+02    0.7793301925E+00   -0.7146461744E+01   -0.1369967614E-01    0.2710168173E+02
     0.8000000000E+01    0.2750184378E+02    0.3621063530E+02    0.2821173151E+02    0.7098877342E+00   -0.8002214516E+01   -0.2883190472E-01    0.2842396409E+02
