#            band          E0[eV]         EHF[eV]         Eqp[eV]      Eqp-E0[eV]      Sc_Eqp[eV]       Width[eV]      LinEqp[eV]
     0.1000000000E+01   -0.5777003537E+01   -0.1584676990E+02   -0.7596470181E+01   -0.1819466643E+01    0.8297367324E+01    0.1225339827E+01   -0.1575494532E+01
     0.2000000000E+01    0.8966398584E+01    0.4396187310E+01    0.7246174621E+01   -0.1720223964E+01    0.2848519307E+01    0.6382575296E-02    0.7205718316E+01
     0.3000000000E+01    0.9330051928E+01    0.5451020451E+01    0.7932297943E+01   -0.1397753984E+01    0.2481440096E+01    0.5938781474E-02    0.7919567188E+01
     0.4000000000E+01    0.9330051928E+01    0.5451020451E+01    0.7932298191E+01   -0.1397753736E+01    0.2481440344E+01    0.5938770510E-02    0.7919567188E+01
     0.5000000000E+01    0.1795870379E+02    0.2360839599E+02    0.1842176482E+02    0.4630610327E+00   -0.5186634171E+01   -0.2710757304E-02    0.1842266444E+02
     0.6000000000E+01    0.2380699777E+02    0.3066105610E+02    0.2430221304E+02    0.4952152622E+00   -0.6358932508E+01   -0.5455963900E-02    0.2430525618E+02
     0.7000000000E+01    0.2513016932E+02    0.3337101224E+02    0.2614613900E+02    0.1015969683E+01   -0.7224661799E+01   -0.4339979869E-01    0.2616615709E+02
     0.8000000000E+01    0.2513016932E+02    0.3337101224E+02    0.2614613906E+02    0.1015969741E+01   -0.7224661745E+01   -0.4339977348E-01    0.2616615709E+02
