#            band          E0[eV]         EHF[eV]         Eqp[eV]      Eqp-E0[eV]      Sc_Eqp[eV]       Width[eV]      LinEqp[eV]
     0.1000000000E+01    0.1484677466E+01   -0.6214691295E+01   -0.3500071235E+00   -0.1834684590E+01    0.5844367470E+01    0.2746323636E+00   -0.8021402782E+00
     0.2000000000E+01    0.1484677466E+01   -0.6214691295E+01   -0.3500059493E+00   -0.1834683416E+01    0.5844368407E+01    0.2746325235E+00   -0.8021380481E+00
     0.3000000000E+01    0.5098503652E+01   -0.1809953850E+00    0.3497037187E+01   -0.1601466465E+01    0.3677727279E+01    0.1260530499E-01    0.3411620835E+01
     0.4000000000E+01    0.5098503652E+01   -0.1809953850E+00    0.3497037368E+01   -0.1601466284E+01    0.3677727461E+01    0.1260532159E-01    0.3411621241E+01
     0.5000000000E+01    0.2415418835E+02    0.3124918218E+02    0.2486474293E+02    0.7105545788E+00   -0.6383505389E+01   -0.5855324173E-02    0.2487318453E+02
     0.6000000000E+01    0.2415418835E+02    0.3124918218E+02    0.2486474319E+02    0.7105548403E+00   -0.6383505124E+01   -0.5855312116E-02    0.2487318453E+02
     0.7000000000E+01    0.2589462016E+02    0.3439529452E+02    0.2676900173E+02    0.8743815712E+00   -0.7646464641E+01   -0.2340678123E-01    0.2841152717E+02
     0.8000000000E+01    0.2589462016E+02    0.3439529452E+02    0.2676900207E+02    0.8743819133E+00   -0.7646464301E+01   -0.2340679508E-01    0.2841153041E+02
