#            band          E0[eV]          Sx[eV]        Vxcl[eV]       Vxcnl[eV]         EHF[eV]
     0.1000000000E+01    0.6814938847E+00   -0.2354419873E+02   -0.1568199150E+02    0.0000000000E+00   -0.7180713348E+01
     0.2000000000E+01    0.6814938847E+00   -0.2354419873E+02   -0.1568199150E+02    0.0000000000E+00   -0.7180713348E+01
     0.3000000000E+01    0.7138982621E+01   -0.2079622880E+02   -0.1595319973E+02    0.0000000000E+00    0.2295953556E+01
     0.4000000000E+01    0.7138982621E+01   -0.2079622880E+02   -0.1595319973E+02    0.0000000000E+00    0.2295953556E+01
     0.5000000000E+01    0.1828752911E+02   -0.8030419355E+01   -0.1358664366E+02    0.0000000000E+00    0.2384375342E+02
     0.6000000000E+01    0.1828752911E+02   -0.8030419355E+01   -0.1358664366E+02    0.0000000000E+00    0.2384375342E+02
     0.7000000000E+01    0.3037639413E+02   -0.6817110961E+01   -0.1717734503E+02    0.0000000000E+00    0.4073662820E+02
     0.8000000000E+01    0.3037639413E+02   -0.6817110961E+01   -0.1717734503E+02    0.0000000000E+00    0.4073662820E+02
